status_id,status_message,status_published
457376154351363_811591472263161,Is there an email address for changing address?  I can't find it on the website.  Thanks :-),2015-03-20 08:00:00
457376154351363_811586812263627,It's hard to relax in a cluttered environment. For a chance to win a £100 M&S gift card tell us how you do a quick five minute tidy up to put clutter in its place. Simply comment on this post with your best tidy-up tips! T&Cs apply: http://on.fb.me/1HazLhw,2015-03-20 07:46:49
457376154351363_811532975602344,It’s official – winter’s finally over. Spring has sprung!,2015-03-20 05:38:48
457376154351363_810856999003275,"Want happier people in your home? Let there be light. Exposure to natural light makes people feel happier, a simple way to increase the light levels in your home is to paint the walls white or use mirrors to reflect the light around the room.
For more tips read our article: http://bit.ly/1Eiklqr",2015-03-19 07:43:00
457376154351363_810610319027943,Is there a mobile banking app for my account i have an Android phone,2015-03-18 17:07:30
457376154351363_808709309218044,I have a car insurance with M&S but can I add someone to it for just a week?,2015-03-16 01:55:02
457376154351363_808218549267120,"We (my mum and I) would like to see coats and jackets made to have more room in the tops of the arms, instead of so narrow these days. Have found a number of people who feel the same and it stops us from buying from you a lot more these days. Hope you can do something about this. Thanks",2015-03-15 15:10:54
457376154351363_807965765959065,This is a link to the spam email that M & S emphatically denies sending me daily.  http://bank.marksandspencer.com/banking/mands-current-account/overview/?WT.mc.id=MASM_CA_DISP_JAN16,2015-03-15 05:01:04
457376154351363_807958229293152,All mums are special – and we’ve got a little extra treat in store with our Mother’s Day competition. Nominate your special someone by tagging them in a comment and they’ll be in with a chance of winning an M&S luxury chocolate selection. T&Cs apply: http://on.fb.me/1x5Surh,2015-03-15 04:34:35
457376154351363_807471046008537,Hello.  Just wondering if you would be offering Android Mobile banking apps and free text alert service? These are commonly offered by other banks including First Direct. Thank you,2015-03-14 13:05:45
457376154351363_807194422702866,"Hi M&S Bank. Do you have any plans in the pipeline for a mobile banking app for the Credit Card?  I can easily access my various accounts with other banks via an app, except my M&S credit card. I'm considering leaving purely because you don't have this facility. Thanks",2015-03-14 03:40:55
457376154351363_807192699369705,"I am still getting spam emails from M & S Bank despite them telling me they are not sending them, today's offers me an M & S gift card to change to them, all I want to do is to stop the spam",2015-03-14 03:35:06
457376154351363_807140389374936,"I have been trying to log on to my Credit Card Internet Banking but for the last 24 hours I have had a message, when trying to Sign in, saying ""This portlet is temporarily disabled"". Please help! Thank you.",2015-03-14 00:21:50
457376154351363_806659829422992,"Transform a whole room for an immersive Japanese experience, or make a subtle change with a Far East-inspired accessory. Do you prefer style statements – or low-key accents?
http://www.marksandspencer.com/c/style-and-living/eastern-edge",2015-03-13 07:16:01
457376154351363_806241792798129,"Hi M&S, I purchased car insurance from you in February and had to send No Claims Discount certificate by 02/03/2015 - I it sent by email to the specified email, but today, I got a letter 13 days after sending it to say my insurance had been cancelled 3 days ago because I had not provided evidence of no claims discount. I was also advised that I had to pay a £50 charge! I called 'M&S car insurance' and was advised that even though I have a record of emailing M&S car insurance, they cannot verify what I sent them, so there is no evidence that the email I sent included evidence of No Claims Discount! I have the email I sent plus an email back from M&S saying thanking for sending us an email... And it was sent to the correct email address! After a 35 minute phone call, they have now restarted my insurance and kept stressing they were waiving the £50 cancellation fee - but it was their error not mine, you were not doing me a favour. Note, I had been with M&S for 4 years but their renewal quote was 50 % higher than starting a new policy from scratch! They even had proof of my no claims on the system when I called up as I had previously been with them. The major point, in addition to stress and worry, was I HAD BEEN DRIVING WITH NO CAR INSURANCE FOR THREE DAYS AND DIDN'T KNOW! THAT IS ILLEGAL! All I got was, you didn't have an accident, the point is, it is illegal to drive without insurance and I had purchased a policy and was unaware you cancelled it - thanks for letting me know three days later by post! Main M&S head office said they cannot comment on money products as it is not their service. I said 'but it says M&S car insurance' but they advised me that it is 3rd party so technically nothing to do with them - so why can I purchase M&S car insurance from M&S website? I understand it is 3rd party, but surely you must have some responsibility. Human error can occur but I do not appreciate being questioned in a very rude manner on my email with NCD (even though I said I could forward both emails), how I was made to illegally drive for 3 days without insurance (note, I was advised that because I purchased insurance via your internet, it meant all communications are by post - so why did I have to supply my phone contact details?); that the product was not technically an M&S product and that no one sees what happened as a problem! I am very upset by all of this.",2015-03-12 14:28:54
457376154351363_805869382835370,"Your home is filled with everything you love – that’s why we provide cover you can rely on: http://bit.ly/1qhneLP

We carefully selected AXA Insurance UK plc to provide this quality home insurance. Terms, conditions, exclusions and limitations apply",2015-03-12 05:00:00
457376154351363_805354682886840,I have a M&S premium credit card and every January I've received a handy wallet to keep all of my vouchers in one place. It is particularly useful for the beverage vouchers we receive every quarter. Along with the wallet was a handy month by month guide of what offers/treats we could expect. But not this year. What has happened? Cut backs? Despite the wallet being very useful it is only made from a type of plastic so by December it gets a bit tatty. Have I just unfortunately missed out or is it another M&S cost cutting exercise?,2015-03-11 15:25:36
